280119,11:00:00,212.0,1,"(15.59, 0.83)"
280119,12:00:00,213.09,1,"(16.68, 0.88)"
280119,13:00:00,211.96,0,"(15.55, 0.82)"
280119,14:00:00,211.4,-1,"(15.55, 0.82)"
280119,15:00:00,211.74,-1,"(15.21, 0.81)"
280119,16:00:00,211.91,-1,"(15.04, 0.8)"
280119,17:00:00,211.92,-1,"(15.03, 0.8)"
280119,18:00:00,211.39,-1,"(15.56, 0.83)"
280119,19:00:00,208.55,-1,"(18.4, 0.98)"
290119,11:00:00,209.71,-1,"(17.24, 0.91)"
290119,12:00:00,207.75,-1,"(19.2, 1.02)"
290119,13:00:00,208.84,-1,"(18.11, 0.96)"
290119,14:00:00,209.49,-1,"(17.46, 0.93)"
290119,15:00:00,210.15,-1,"(16.8, 0.89)"
290119,16:00:00,210.36,-1,"(16.59, 0.88)"
290119,17:00:00,209.82,-1,"(17.13, 0.91)"
290119,18:00:00,210.96,-1,"(15.99, 0.85)"
290119,19:00:00,212.92,0,"(14.03, 0.74)"
300119,11:00:00,213.8,1,"(14.03, 0.74)"
300119,12:00:00,214.84,1,"(15.07, 0.8)"
300119,13:00:00,215.2,1,"(15.43, 0.82)"
300119,14:00:00,214.0,1,"(14.23, 0.75)"
300119,15:00:00,214.23,1,"(14.46, 0.77)"
300119,16:00:00,214.85,1,"(15.08, 0.8)"
300119,17:00:00,214.22,1,"(14.45, 0.77)"
300119,18:00:00,213.82,1,"(14.05, 0.74)"
300119,19:00:00,213.33,1,"(13.56, 0.72)"
310119,11:00:00,215.17,1,"(15.4, 0.82)"
310119,12:00:00,216.32,1,"(16.55, 0.88)"
310119,13:00:00,217.11,1,"(17.34, 0.92)"
310119,14:00:00,217.27,1,"(17.5, 0.93)"
310119,15:00:00,217.17,1,"(17.4, 0.92)"
310119,16:00:00,217.64,1,"(17.87, 0.95)"
310119,17:00:00,217.23,1,"(17.46, 0.93)"
310119,18:00:00,217.24,1,"(17.47, 0.93)"
310119,19:00:00,217.33,1,"(17.56, 0.93)"
010219,11:00:00,217.99,1,"(18.22, 0.97)"
010219,12:00:00,217.62,1,"(17.85, 0.95)"
010219,13:00:00,216.4,1,"(16.63, 0.88)"
010219,14:00:00,217.04,1,"(17.27, 0.92)"
010219,15:00:00,217.31,1,"(17.54, 0.93)"
010219,16:00:00,216.53,0,"(16.76, 0.89)"
010219,17:00:00,216.28,-1,"(16.76, 0.89)"
010219,18:00:00,216.18,-1,"(16.86, 0.89)"
010219,19:00:00,215.43,-1,"(17.61, 0.93)"
040219,11:00:00,216.25,-1,"(16.79, 0.89)"
040219,12:00:00,216.38,-1,"(16.66, 0.88)"
040219,13:00:00,215.57,-1,"(17.47, 0.93)"
040219,14:00:00,215.5,-1,"(17.54, 0.93)"
040219,15:00:00,216.17,-1,"(16.87, 0.89)"
040219,16:00:00,216.21,-1,"(16.83, 0.89)"
040219,17:00:00,216.0,-1,"(17.04, 0.9)"
040219,18:00:00,215.71,-1,"(17.33, 0.92)"
040219,19:00:00,215.89,-1,"(17.15, 0.91)"
050219,11:00:00,216.0,-1,"(17.04, 0.9)"
050219,12:00:00,215.28,-1,"(17.76, 0.94)"
050219,13:00:00,216.81,-1,"(16.23, 0.86)"
050219,14:00:00,217.82,0,"(15.22, 0.81)"
050219,15:00:00,218.05,1,"(15.22, 0.81)"
050219,16:00:00,217.61,1,"(14.78, 0.78)"
050219,17:00:00,217.81,1,"(14.98, 0.79)"
050219,18:00:00,217.78,1,"(14.95, 0.79)"
050219,19:00:00,218.12,1,"(15.29, 0.81)"
060219,11:00:00,217.92,1,"(15.09, 0.8)"
060219,12:00:00,215.9,1,"(13.07, 0.69)"
060219,13:00:00,216.2,1,"(13.37, 0.71)"
060219,14:00:00,215.51,0,"(12.68, 0.67)"
060219,15:00:00,216.03,-1,"(12.68, 0.67)"
060219,16:00:00,216.35,-1,"(12.36, 0.66)"
060219,17:00:00,216.96,-1,"(11.75, 0.62)"
060219,18:00:00,217.36,-1,"(11.35, 0.6)"
060219,19:00:00,217.32,-1,"(11.39, 0.6)"
070219,11:00:00,216.0,-1,"(12.71, 0.67)"
070219,12:00:00,215.79,-1,"(12.92, 0.69)"
070219,13:00:00,216.32,-1,"(12.39, 0.66)"
070219,14:00:00,215.25,-1,"(13.46, 0.71)"
070219,15:00:00,213.93,-1,"(14.78, 0.78)"
070219,16:00:00,213.18,-1,"(15.53, 0.82)"
070219,17:00:00,212.68,-1,"(16.03, 0.85)"
070219,18:00:00,212.2,-1,"(16.51, 0.88)"
070219,19:00:00,211.51,-1,"(17.2, 0.91)"
080219,11:00:00,209.99,-1,"(18.72, 0.99)"
080219,12:00:00,210.56,-1,"(18.15, 0.96)"
080219,13:00:00,211.53,-1,"(17.18, 0.91)"
080219,14:00:00,210.61,-1,"(18.1, 0.96)"
080219,15:00:00,210.54,-1,"(18.17, 0.96)"
080219,16:00:00,210.4,-1,"(18.31, 0.97)"
080219,17:00:00,211.11,-1,"(17.6, 0.93)"
080219,18:00:00,210.57,-1,"(18.14, 0.96)"
080219,19:00:00,209.93,-1,"(18.78, 1.0)"
110219,11:00:00,211.0,-1,"(17.71, 0.94)"
110219,12:00:00,212.92,-1,"(15.79, 0.84)"
110219,13:00:00,214.38,0,"(14.33, 0.76)"
110219,14:00:00,214.06,1,"(14.33, 0.76)"
110219,15:00:00,213.76,1,"(14.03, 0.74)"
110219,16:00:00,213.65,1,"(13.92, 0.74)"
110219,17:00:00,213.54,1,"(13.81, 0.73)"
110219,18:00:00,214.03,1,"(14.3, 0.76)"
110219,19:00:00,213.92,1,"(14.19, 0.75)"
120219,11:00:00,214.73,1,"(15.0, 0.8)"
120219,12:00:00,214.94,1,"(15.21, 0.81)"
120219,13:00:00,215.79,1,"(16.06, 0.85)"
120219,14:00:00,216.66,1,"(16.93, 0.9)"
120219,15:00:00,217.16,1,"(17.43, 0.92)"
120219,16:00:00,217.9,1,"(18.17, 0.96)"
120219,17:00:00,217.77,1,"(18.04, 0.96)"
120219,18:00:00,218.33,1,"(18.6, 0.99)"
120219,19:00:00,219.04,1,"(19.31, 1.02)"
130219,11:00:00,219.6,1,"(19.87, 1.05)"
130219,12:00:00,219.96,1,"(20.23, 1.07)"
130219,13:00:00,216.3,1,"(16.57, 0.88)"
130219,14:00:00,215.5,1,"(15.77, 0.84)"
130219,15:00:00,214.57,1,"(14.84, 0.79)"
130219,16:00:00,215.01,0,"(15.28, 0.81)"
130219,17:00:00,214.68,-1,"(15.28, 0.81)"
130219,18:00:00,213.84,-1,"(16.12, 0.85)"
130219,19:00:00,213.88,-1,"(16.08, 0.85)"
140219,11:00:00,208.5,-1,"(21.46, 1.14)"
140219,12:00:00,208.14,-1,"(21.82, 1.16)"
140219,13:00:00,206.89,-1,"(23.07, 1.22)"
140219,14:00:00,206.24,-1,"(23.72, 1.26)"
140219,15:00:00,207.27,-1,"(22.69, 1.2)"
140219,16:00:00,207.13,-1,"(22.83, 1.21)"
140219,17:00:00,205.65,-1,"(24.31, 1.29)"
140219,18:00:00,203.29,-1,"(26.67, 1.41)"
140219,19:00:00,204.37,-1,"(25.59, 1.36)"
150219,11:00:00,205.94,-1,"(24.02, 1.27)"
150219,12:00:00,207.9,-1,"(22.06, 1.17)"
150219,13:00:00,207.29,-1,"(22.67, 1.2)"
150219,14:00:00,207.75,-1,"(22.21, 1.18)"
150219,15:00:00,207.98,0,"(21.98, 1.17)"
150219,16:00:00,207.44,1,"(21.98, 1.17)"
150219,17:00:00,207.69,1,"(22.23, 1.18)"
150219,18:00:00,208.48,1,"(23.02, 1.22)"
150219,19:00:00,207.76,1,"(22.3, 1.18)"
180219,11:00:00,208.7,1,"(23.24, 1.23)"
180219,12:00:00,206.86,1,"(21.4, 1.13)"
180219,13:00:00,206.06,1,"(20.6, 1.09)"
180219,14:00:00,203.51,0,"(18.05, 0.96)"
180219,15:00:00,204.1,-1,"(18.05, 0.96)"
180219,16:00:00,204.57,-1,"(17.58, 0.93)"
180219,17:00:00,203.69,-1,"(18.46, 0.98)"
180219,18:00:00,204.25,-1,"(17.9, 0.95)"
180219,19:00:00,204.67,-1,"(17.48, 0.93)"
190219,11:00:00,203.6,-1,"(18.55, 0.98)"
190219,12:00:00,204.59,-1,"(17.56, 0.93)"
190219,13:00:00,204.64,-1,"(17.51, 0.93)"
190219,14:00:00,204.12,-1,"(18.03, 0.96)"
190219,15:00:00,204.31,-1,"(17.84, 0.95)"
190219,16:00:00,203.54,-1,"(18.61, 0.99)"
190219,17:00:00,203.53,-1,"(18.62, 0.99)"
190219,18:00:00,201.61,-1,"(20.54, 1.09)"
190219,19:00:00,202.22,-1,"(19.93, 1.06)"
200219,11:00:00,203.9,-1,"(18.25, 0.97)"
200219,12:00:00,205.51,-1,"(16.64, 0.88)"
200219,13:00:00,205.03,-1,"(17.12, 0.91)"
200219,14:00:00,204.04,0,"(18.11, 0.96)"
200219,15:00:00,203.92,1,"(18.11, 0.96)"
200219,16:00:00,204.57,1,"(18.76, 0.99)"
200219,17:00:00,205.25,1,"(19.44, 1.03)"
200219,18:00:00,204.88,1,"(19.07, 1.01)"
200219,19:00:00,205.68,1,"(19.87, 1.05)"
210219,11:00:00,207.56,1,"(21.75, 1.15)"
210219,12:00:00,207.51,1,"(21.7, 1.15)"
210219,13:00:00,205.9,1,"(20.09, 1.07)"
210219,14:00:00,204.75,1,"(18.94, 1.0)"
210219,15:00:00,204.15,1,"(18.34, 0.97)"
210219,16:00:00,203.92,1,"(18.11, 0.96)"
210219,17:00:00,203.5,0,"(17.69, 0.94)"
210219,18:00:00,203.86,-1,"(17.69, 0.94)"
210219,19:00:00,202.63,-1,"(18.92, 1.0)"
220219,11:00:00,203.62,-1,"(17.93, 0.95)"
220219,12:00:00,204.55,-1,"(17.0, 0.9)"
220219,13:00:00,205.29,-1,"(16.26, 0.86)"
220219,14:00:00,205.96,-1,"(15.59, 0.83)"
220219,15:00:00,205.5,0,"(16.05, 0.85)"
220219,16:00:00,205.17,1,"(16.05, 0.85)"
220219,17:00:00,205.5,1,"(16.38, 0.87)"
220219,18:00:00,205.03,1,"(15.91, 0.84)"
220219,19:00:00,204.39,1,"(15.27, 0.81)"
250219,11:00:00,205.5,1,"(16.38, 0.87)"
250219,12:00:00,207.2,1,"(18.08, 0.96)"
250219,13:00:00,207.65,1,"(18.53, 0.98)"
250219,14:00:00,208.19,1,"(19.07, 1.01)"
250219,15:00:00,207.74,1,"(18.62, 0.99)"
250219,16:00:00,207.57,1,"(18.45, 0.98)"
250219,17:00:00,204.99,1,"(15.87, 0.84)"
250219,18:00:00,204.98,1,"(15.86, 0.84)"
250219,19:00:00,205.5,1,"(16.38, 0.87)"
260219,11:00:00,204.8,0,"(15.68, 0.83)"
260219,12:00:00,204.79,-1,"(15.68, 0.83)"
260219,13:00:00,203.47,-1,"(17.0, 0.9)"
260219,14:00:00,203.6,-1,"(16.87, 0.89)"
260219,15:00:00,203.9,-1,"(16.57, 0.88)"
260219,16:00:00,204.25,-1,"(16.22, 0.86)"
260219,17:00:00,204.72,-1,"(15.75, 0.84)"
260219,18:00:00,204.28,-1,"(16.19, 0.86)"
260219,19:00:00,204.45,-1,"(16.02, 0.85)"
270219,11:00:00,206.06,-1,"(14.41, 0.76)"
270219,12:00:00,205.83,0,"(14.64, 0.78)"
270219,13:00:00,205.74,1,"(14.64, 0.78)"
270219,14:00:00,205.05,1,"(13.95, 0.74)"
270219,15:00:00,204.23,1,"(13.13, 0.7)"
270219,16:00:00,204.6,1,"(13.5, 0.72)"
270219,17:00:00,204.83,1,"(13.73, 0.73)"
270219,18:00:00,205.35,1,"(14.25, 0.76)"
270219,19:00:00,204.57,0,"(13.47, 0.71)"
280219,11:00:00,205.0,1,"(13.47, 0.71)"
280219,12:00:00,204.84,0,"(13.31, 0.71)"
280219,13:00:00,204.33,-1,"(13.31, 0.71)"
280219,14:00:00,204.58,-1,"(13.06, 0.69)"
280219,15:00:00,205.2,-1,"(12.44, 0.66)"
280219,16:00:00,205.65,-1,"(11.99, 0.64)"
280219,17:00:00,205.64,0,"(12.0, 0.64)"
280219,18:00:00,206.5,1,"(12.0, 0.64)"
280219,19:00:00,208.39,1,"(13.89, 0.74)"
010319,11:00:00,208.44,1,"(13.94, 0.74)"
010319,12:00:00,207.27,1,"(12.77, 0.68)"
010319,13:00:00,207.29,1,"(12.79, 0.68)"
010319,14:00:00,207.21,1,"(12.71, 0.67)"
010319,15:00:00,207.12,1,"(12.62, 0.67)"
010319,16:00:00,207.53,1,"(13.03, 0.69)"
010319,17:00:00,206.71,1,"(12.21, 0.65)"
010319,18:00:00,207.24,1,"(12.74, 0.68)"
010319,19:00:00,207.2,1,"(12.7, 0.67)"
040319,11:00:00,207.02,1,"(12.52, 0.66)"
040319,12:00:00,206.53,0,"(12.03, 0.64)"
040319,13:00:00,205.96,-1,"(12.03, 0.64)"
040319,14:00:00,205.97,-1,"(12.02, 0.64)"
040319,15:00:00,205.65,-1,"(12.34, 0.65)"
040319,16:00:00,205.75,-1,"(12.24, 0.65)"
040319,17:00:00,206.19,-1,"(11.8, 0.63)"
040319,18:00:00,206.99,-1,"(11.0, 0.58)"
040319,19:00:00,206.04,-1,"(11.95, 0.63)"
050319,11:00:00,204.84,-1,"(13.15, 0.7)"
050319,12:00:00,204.7,-1,"(13.29, 0.7)"
050319,13:00:00,203.55,-1,"(14.44, 0.77)"
050319,14:00:00,203.38,-1,"(14.61, 0.77)"
050319,15:00:00,203.02,-1,"(14.97, 0.79)"
050319,16:00:00,202.87,-1,"(15.12, 0.8)"
050319,17:00:00,203.65,-1,"(14.34, 0.76)"
050319,18:00:00,203.43,-1,"(14.56, 0.77)"
050319,19:00:00,203.26,-1,"(14.73, 0.78)"
060319,11:00:00,202.89,-1,"(15.1, 0.8)"
060319,12:00:00,203.5,-1,"(14.49, 0.77)"
060319,13:00:00,204.59,-1,"(13.4, 0.71)"
060319,14:00:00,203.97,-1,"(14.02, 0.74)"
060319,15:00:00,203.43,-1,"(14.56, 0.77)"
060319,16:00:00,203.53,0,"(14.46, 0.77)"
060319,17:00:00,204.38,1,"(14.46, 0.77)"
060319,18:00:00,204.86,1,"(14.94, 0.79)"
060319,19:00:00,204.99,1,"(15.07, 0.8)"
070319,11:00:00,205.1,1,"(15.18, 0.8)"
070319,12:00:00,204.24,1,"(14.32, 0.76)"
070319,13:00:00,204.82,1,"(14.9, 0.79)"
070319,14:00:00,204.75,1,"(14.83, 0.79)"
070319,15:00:00,204.59,1,"(14.67, 0.78)"
070319,16:00:00,204.94,1,"(15.02, 0.8)"
070319,17:00:00,205.97,1,"(16.05, 0.85)"
070319,18:00:00,205.44,1,"(15.52, 0.82)"
070319,19:00:00,203.92,1,"(14.0, 0.74)"
110319,11:00:00,203.2,1,"(13.28, 0.7)"
110319,12:00:00,204.18,0,"(14.26, 0.76)"
110319,13:00:00,203.48,-1,"(14.26, 0.76)"
110319,14:00:00,203.89,-1,"(13.85, 0.73)"
110319,15:00:00,203.74,-1,"(14.0, 0.74)"
110319,16:00:00,203.4,-1,"(14.34, 0.76)"
110319,17:00:00,203.71,-1,"(14.03, 0.74)"
110319,18:00:00,204.47,-1,"(13.27, 0.7)"
110319,19:00:00,205.09,-1,"(12.65, 0.67)"
120319,11:00:00,206.5,0,"(11.24, 0.6)"
120319,12:00:00,206.65,1,"(11.24, 0.6)"
120319,13:00:00,205.84,1,"(10.43, 0.55)"
120319,14:00:00,206.0,1,"(10.59, 0.56)"
120319,15:00:00,205.3,1,"(9.89, 0.52)"
120319,16:00:00,205.09,1,"(9.68, 0.51)"
120319,17:00:00,205.06,1,"(9.65, 0.51)"
120319,18:00:00,205.55,1,"(10.14, 0.54)"
120319,19:00:00,205.05,1,"(9.64, 0.51)"
130319,11:00:00,204.69,1,"(9.28, 0.49)"
130319,12:00:00,204.02,0,"(8.61, 0.46)"
130319,13:00:00,204.51,-1,"(8.61, 0.46)"
130319,14:00:00,204.37,-1,"(8.75, 0.46)"
130319,15:00:00,204.7,-1,"(8.42, 0.45)"
130319,16:00:00,204.47,-1,"(8.65, 0.46)"
130319,17:00:00,204.45,-1,"(8.67, 0.46)"
130319,18:00:00,205.15,-1,"(7.97, 0.42)"
130319,19:00:00,205.45,-1,"(7.67, 0.41)"
140319,11:00:00,205.6,0,"(7.52, 0.4)"
140319,12:00:00,205.63,1,"(7.52, 0.4)"
140319,13:00:00,205.35,1,"(7.24, 0.38)"
140319,14:00:00,204.12,1,"(6.01, 0.32)"
140319,15:00:00,204.01,1,"(5.9, 0.31)"
140319,16:00:00,204.75,1,"(6.64, 0.35)"
140319,17:00:00,204.27,0,"(6.16, 0.33)"
140319,18:00:00,204.05,-1,"(6.16, 0.33)"
140319,19:00:00,203.57,-1,"(6.64, 0.35)"
150319,11:00:00,204.2,-1,"(6.01, 0.32)"
150319,12:00:00,204.38,-1,"(5.83, 0.31)"
150319,13:00:00,204.39,-1,"(5.82, 0.31)"
150319,14:00:00,204.27,-1,"(5.94, 0.31)"
150319,15:00:00,204.13,-1,"(6.08, 0.32)"
150319,16:00:00,204.25,-1,"(5.96, 0.32)"
150319,17:00:00,204.4,-1,"(5.81, 0.31)"
